rid,time,satnum,elev,azim,SNR
69,13:35:24 Z,04,76,081,29
69,13:35:24 Z,06,50,293,15
69,13:35:24 Z,07,08,182,
69,13:35:24 Z,09,62,230,32
69,13:35:24 Z,11,20,315,17
69,13:35:24 Z,17,07,227,10
69,13:35:24 Z,19,19,249,30
69,13:35:24 Z,26,09,073,
69,13:35:24 Z,31,13,035,12
70,13:35:29 Z,01,06,159,09
70,13:35:29 Z,03,41,105,31
70,13:35:29 Z,04,76,081,26
70,13:35:29 Z,06,50,293,14
70,13:35:29 Z,07,08,182,
70,13:35:29 Z,09,62,230,31
70,13:35:29 Z,11,20,315,18
70,13:35:29 Z,17,07,227,09
70,13:35:29 Z,19,19,249,29
70,13:35:29 Z,26,09,073,
70,13:35:29 Z,31,13,035,09
71,13:35:34 Z,01,06,159,08
71,13:35:34 Z,03,41,105,28
71,13:35:34 Z,04,75,080,32
71,13:35:34 Z,06,50,293,20
71,13:35:34 Z,07,09,182,
71,13:35:34 Z,09,62,230,33
71,13:35:34 Z,11,20,315,16
71,13:35:34 Z,17,07,227,07
71,13:35:34 Z,19,19,249,26
71,13:35:34 Z,26,09,073,
71,13:35:34 Z,31,13,035,09
72,13:35:39 Z,01,06,159,10
72,13:35:39 Z,03,41,105,26
72,13:35:39 Z,04,75,080,32
72,13:35:39 Z,06,50,293,17
72,13:35:39 Z,07,09,182,
72,13:35:39 Z,09,63,230,32
72,13:35:39 Z,11,20,315,19
72,13:35:39 Z,17,07,227,08
72,13:35:39 Z,19,19,249,26
72,13:35:39 Z,26,09,073,
72,13:35:39 Z,31,13,035,11
73,13:35:44 Z,01,06,159,10
73,13:35:44 Z,03,41,105,27
73,13:35:44 Z,04,75,080,32
73,13:35:44 Z,06,50,293,19
73,13:35:44 Z,07,09,182,
73,13:35:44 Z,09,63,230,35
73,13:35:44 Z,11,20,315,17
73,13:35:44 Z,17,07,227,10
73,13:35:44 Z,19,19,249,25
73,13:35:44 Z,26,09,073,
73,13:35:44 Z,31,13,035,11
74,13:35:49 Z,01,06,159,09
74,13:35:49 Z,03,41,105,34
74,13:35:49 Z,04,75,080,22
74,13:35:49 Z,06,50,293,22
74,13:35:49 Z,07,09,182,
74,13:35:49 Z,09,63,230,37
74,13:35:49 Z,11,20,315,24
74,13:35:49 Z,17,07,227,14
74,13:35:49 Z,19,19,249,21
74,13:35:49 Z,26,09,073,
74,13:35:49 Z,31,13,035,16
75,13:35:54 Z,01,06,159,12
75,13:35:54 Z,03,41,105,26
75,13:35:54 Z,04,75,080,29
75,13:35:54 Z,06,50,293,22
75,13:35:54 Z,07,09,182,
75,13:35:54 Z,09,63,230,34
75,13:35:54 Z,11,20,315,20
75,13:35:54 Z,17,07,227,09
75,13:35:54 Z,19,19,249,25
75,13:35:54 Z,26,09,073,17
75,13:35:54 Z,31,13,035,12
76,13:35:59 Z,01,06,159,07
76,13:35:59 Z,03,41,105,33
76,13:35:59 Z,04,75,080,35
76,13:35:59 Z,06,50,293,22
76,13:35:59 Z,07,09,182,
76,13:35:59 Z,09,63,230,27
76,13:35:59 Z,11,20,315,19
76,13:35:59 Z,17,07,227,09
76,13:35:59 Z,19,19,249,25
76,13:35:59 Z,26,09,073,17
76,13:35:59 Z,31,12,035,11
77,13:36:04 Z,01,06,159,09
77,13:36:04 Z,03,41,105,36
77,13:36:04 Z,04,75,080,27
77,13:36:04 Z,06,50,293,21
77,13:36:04 Z,07,09,182,
77,13:36:04 Z,09,63,230,28
77,13:36:04 Z,11,20,315,19
77,13:36:04 Z,17,07,227,11
77,13:36:04 Z,19,19,249,24
77,13:36:04 Z,26,09,073,17
77,13:36:04 Z,31,12,035,11
78,13:36:09 Z,01,06,159,08
78,13:36:09 Z,03,41,105,33
78,13:36:09 Z,04,75,080,35
78,13:36:09 Z,06,50,293,22
78,13:36:09 Z,07,09,182,
78,13:36:09 Z,09,63,230,29
78,13:36:09 Z,11,20,315,18
78,13:36:09 Z,17,07,227,07
78,13:36:09 Z,19,19,249,22
78,13:36:09 Z,26,09,073,15
78,13:36:09 Z,31,12,035,12
79,13:36:14 Z,01,06,159,13
79,13:36:14 Z,03,41,105,42
79,13:36:14 Z,04,75,080,36
79,13:36:14 Z,06,50,293,20
79,13:36:14 Z,07,09,182,
79,13:36:14 Z,09,63,230,29
79,13:36:14 Z,11,20,315,19
79,13:36:14 Z,17,07,227,10
79,13:36:14 Z,19,19,249,22
79,13:36:14 Z,26,09,073,18
79,13:36:14 Z,31,12,035,16
80,13:36:19 Z,01,06,159,06
80,13:36:19 Z,03,41,106,33
80,13:36:19 Z,04,75,079,36
80,13:36:19 Z,06,50,292,21
80,13:36:19 Z,07,09,182,
80,13:36:19 Z,09,63,230,27
80,13:36:19 Z,11,20,315,22
80,13:36:19 Z,17,07,227,11
80,13:36:19 Z,19,19,249,22
80,13:36:19 Z,26,09,073,22
80,13:36:19 Z,31,12,035,12
81,13:36:24 Z,01,06,159,07
81,13:36:24 Z,03,41,106,40
81,13:36:24 Z,04,75,079,36
81,13:36:24 Z,06,50,292,22
81,13:36:24 Z,07,09,182,
81,13:36:24 Z,09,63,230,35
81,13:36:24 Z,11,20,315,20
81,13:36:24 Z,17,07,227,09
81,13:36:24 Z,19,19,249,24
81,13:36:24 Z,26,09,073,18
81,13:36:24 Z,31,12,035,11
82,13:36:29 Z,01,06,159,08
82,13:36:29 Z,03,41,106,29
82,13:36:29 Z,04,75,079,28
82,13:36:29 Z,06,50,292,25
82,13:36:29 Z,07,09,182,
82,13:36:29 Z,09,63,230,29
82,13:36:29 Z,11,20,315,22
82,13:36:29 Z,17,07,227,10
82,13:36:29 Z,19,19,249,27
82,13:36:29 Z,26,09,073,17
82,13:36:29 Z,31,12,035,12
83,13:36:34 Z,01,06,159,10
83,13:36:34 Z,03,41,106,26
83,13:36:34 Z,04,75,079,29
83,13:36:34 Z,06,50,292,33
83,13:36:34 Z,07,09,182,
83,13:36:34 Z,09,63,230,35
83,13:36:34 Z,11,20,315,25
83,13:36:34 Z,17,07,227,13
83,13:36:34 Z,19,19,249,24
83,13:36:34 Z,26,09,073,19
83,13:36:34 Z,31,12,035,20
84,13:36:39 Z,01,06,159,08
84,13:36:39 Z,03,41,106,22
84,13:36:39 Z,04,75,079,25
84,13:36:39 Z,06,50,292,32
84,13:36:39 Z,07,09,182,17
84,13:36:39 Z,09,63,230,29
84,13:36:39 Z,11,20,315,27
84,13:36:39 Z,17,07,227,10
84,13:36:39 Z,19,19,249,22
84,13:36:39 Z,26,09,073,19
84,13:36:39 Z,31,12,035,19
85,13:36:44 Z,01,06,159,13
85,13:36:44 Z,03,41,106,26
85,13:36:44 Z,04,75,079,30
85,13:36:44 Z,06,50,292,27
85,13:36:44 Z,07,09,182,17
85,13:36:44 Z,09,63,230,28
85,13:36:44 Z,11,20,315,31
85,13:36:44 Z,17,07,227,11
85,13:36:44 Z,19,19,249,22
85,13:36:44 Z,26,09,073,13
85,13:36:44 Z,31,12,035,17
86,13:36:49 Z,01,06,159,10
86,13:36:49 Z,03,41,106,27
86,13:36:49 Z,04,75,079,30
86,13:36:49 Z,06,50,292,27
86,13:36:49 Z,07,09,182,18
86,13:36:49 Z,09,63,230,28
86,13:36:49 Z,11,20,315,28
86,13:36:49 Z,17,07,227,11
86,13:36:49 Z,19,19,249,21
86,13:36:49 Z,26,09,073,
86,13:36:49 Z,31,12,035,18
87,13:36:54 Z,01,06,159,12
87,13:36:54 Z,03,41,106,24
87,13:36:54 Z,04,75,079,29
87,13:36:54 Z,06,50,292,26
87,13:36:54 Z,07,09,182,15
87,13:36:54 Z,09,63,230,30
87,13:36:54 Z,11,20,315,22
87,13:36:54 Z,17,07,227,09
87,13:36:54 Z,19,19,249,19
87,13:36:54 Z,26,09,073,
87,13:36:54 Z,31,12,035,16
88,13:36:59 Z,01,05,159,09
88,13:36:59 Z,03,41,106,35
88,13:36:59 Z,04,75,079,28
88,13:36:59 Z,06,50,292,23
88,13:36:59 Z,07,09,182,15
88,13:36:59 Z,09,63,230,35
88,13:36:59 Z,11,20,315,26
88,13:36:59 Z,17,07,227,07
88,13:36:59 Z,19,19,249,15
88,13:36:59 Z,26,09,073,
88,13:36:59 Z,31,12,035,20
89,13:37:04 Z,01,05,159,08
89,13:37:04 Z,03,40,106,32
89,13:37:04 Z,04,75,078,33
89,13:37:04 Z,06,51,292,31
89,13:37:04 Z,07,09,182,13
89,13:37:04 Z,09,63,230,30
89,13:37:04 Z,11,20,315,29
89,13:37:04 Z,17,07,227,11
89,13:37:04 Z,19,19,249,26
89,13:37:04 Z,26,09,073,
89,13:37:04 Z,31,12,035,20
90,13:37:09 Z,01,05,159,09
90,13:37:09 Z,03,40,106,28
90,13:37:09 Z,04,75,078,27
90,13:37:09 Z,06,51,292,27
90,13:37:09 Z,07,09,182,10
90,13:37:09 Z,09,63,231,33
90,13:37:09 Z,11,21,315,27
90,13:37:09 Z,17,07,227,10
90,13:37:09 Z,19,19,249,21
90,13:37:09 Z,26,09,073,19
90,13:37:09 Z,31,12,035,17
91,13:37:14 Z,01,05,159,12
91,13:37:14 Z,03,40,106,29
91,13:37:14 Z,04,75,078,27
91,13:37:14 Z,06,51,292,26
91,13:37:14 Z,07,09,182,14
91,13:37:14 Z,09,63,231,33
91,13:37:14 Z,11,21,315,23
91,13:37:14 Z,17,07,227,10
91,13:37:14 Z,19,19,249,20
91,13:37:14 Z,26,09,073,16
91,13:37:14 Z,31,12,035,20
92,13:37:19 Z,01,05,159,11
92,13:37:19 Z,03,40,106,27
92,13:37:19 Z,04,75,078,25
92,13:37:19 Z,06,51,292,25
92,13:37:19 Z,07,09,182,13
92,13:37:19 Z,09,63,231,31
92,13:37:19 Z,11,21,315,21
92,13:37:19 Z,17,07,227,09
92,13:37:19 Z,19,18,248,19
92,13:37:19 Z,26,09,073,12
92,13:37:19 Z,31,12,035,20
93,13:37:24 Z,01,05,159,12
93,13:37:24 Z,03,40,106,31
93,13:37:24 Z,04,75,078,26
93,13:37:24 Z,06,51,292,26
93,13:37:24 Z,07,09,182,09
93,13:37:24 Z,09,63,231,34
93,13:37:24 Z,11,21,315,20
93,13:37:24 Z,17,07,227,09
93,13:37:24 Z,19,18,248,18
93,13:37:24 Z,26,09,072,12
93,13:37:24 Z,31,12,035,21
94,13:37:29 Z,01,05,159,11
94,13:37:29 Z,03,40,106,33
94,13:37:29 Z,04,75,078,26
94,13:37:29 Z,06,51,292,25
94,13:37:29 Z,07,09,182,09
94,13:37:29 Z,09,63,231,30
94,13:37:29 Z,11,21,315,21
94,13:37:29 Z,17,07,227,11
94,13:37:29 Z,19,18,248,18
94,13:37:29 Z,26,09,072,12
94,13:37:29 Z,31,12,035,20
95,13:37:34 Z,01,05,159,10
95,13:37:34 Z,03,40,106,33
95,13:37:34 Z,04,75,078,31
95,13:37:34 Z,06,51,292,27
95,13:37:34 Z,07,09,182,19
95,13:37:34 Z,09,63,231,36
95,13:37:34 Z,11,21,315,21
95,13:37:34 Z,17,07,227,13
95,13:37:34 Z,19,18,248,20
95,13:37:34 Z,26,09,072,13
95,13:37:34 Z,31,12,035,20
96,13:37:39 Z,01,05,159,07
96,13:37:39 Z,03,40,106,33
96,13:37:39 Z,04,75,078,26
96,13:37:39 Z,06,51,292,27
96,13:37:39 Z,07,09,182,17
96,13:37:39 Z,09,63,231,32
96,13:37:39 Z,11,21,315,22
96,13:37:39 Z,17,07,227,11
96,13:37:39 Z,19,18,248,19
96,13:37:39 Z,26,09,072,14
96,13:37:39 Z,31,12,035,21
97,13:37:44 Z,01,05,159,10
97,13:37:44 Z,03,40,106,27
97,13:37:44 Z,04,75,078,28
97,13:37:44 Z,06,51,292,24
97,13:37:44 Z,07,09,182,19
97,13:37:44 Z,09,63,231,35
97,13:37:44 Z,11,21,315,22
97,13:37:44 Z,17,07,227,10
97,13:37:44 Z,19,18,248,20
97,13:37:44 Z,26,09,072,13
97,13:37:44 Z,31,12,035,21
98,13:37:49 Z,01,05,159,12
98,13:37:49 Z,03,40,106,34
98,13:37:49 Z,04,74,078,31
98,13:37:49 Z,06,51,291,26
98,13:37:49 Z,07,09,182,18
98,13:37:49 Z,09,63,231,27
98,13:37:49 Z,11,21,315,21
98,13:37:49 Z,17,07,227,10
98,13:37:49 Z,19,18,248,19
98,13:37:49 Z,26,09,072,14
98,13:37:49 Z,31,12,035,20
99,13:37:54 Z,01,05,159,12
99,13:37:54 Z,03,40,106,33
99,13:37:54 Z,04,74,078,28
99,13:37:54 Z,06,51,291,24
99,13:37:54 Z,07,09,182,18
99,13:37:54 Z,09,64,231,28
99,13:37:54 Z,11,21,315,21
99,13:37:54 Z,17,07,227,10
99,13:37:54 Z,19,18,248,20
99,13:37:54 Z,26,09,072,11
99,13:37:54 Z,31,12,035,19
100,13:37:59 Z,01,05,159,11
100,13:37:59 Z,03,40,106,38
100,13:37:59 Z,04,74,078,32
100,13:37:59 Z,06,51,291,25
100,13:37:59 Z,07,09,182,19
100,13:37:59 Z,09,64,231,32
100,13:37:59 Z,11,21,315,20
100,13:37:59 Z,17,06,227,11
100,13:37:59 Z,19,18,248,20
100,13:37:59 Z,26,09,072,13
100,13:37:59 Z,31,12,035,20
101,13:38:04 Z,01,05,159,09
101,13:38:04 Z,03,40,106,34
101,13:38:04 Z,04,74,078,31
101,13:38:04 Z,06,51,291,23
101,13:38:04 Z,07,09,182,16
101,13:38:04 Z,09,64,231,32
101,13:38:04 Z,11,21,315,17
101,13:38:04 Z,17,06,227,11
101,13:38:04 Z,19,18,248,16
101,13:38:04 Z,26,09,072,18
101,13:38:04 Z,31,12,035,20
102,13:38:09 Z,01,05,159,12
102,13:38:09 Z,03,40,106,29
102,13:38:09 Z,04,74,078,27
102,13:38:09 Z,06,51,291,20
102,13:38:09 Z,07,09,182,16
102,13:38:09 Z,09,64,231,29
102,13:38:09 Z,11,21,315,16
102,13:38:09 Z,17,06,227,09
102,13:38:09 Z,19,18,248,15
102,13:38:09 Z,26,09,072,21
102,13:38:09 Z,31,12,035,21
103,13:38:14 Z,01,05,159,10
103,13:38:14 Z,03,40,106,30
103,13:38:14 Z,04,74,078,26
103,13:38:14 Z,06,51,291,29
103,13:38:14 Z,07,09,182,14
103,13:38:14 Z,09,64,231,27
103,13:38:14 Z,11,21,315,18
103,13:38:14 Z,17,06,227,11
103,13:38:14 Z,19,18,248,21
103,13:38:14 Z,26,09,072,22
103,13:38:14 Z,31,12,035,24
104,13:38:19 Z,01,05,159,06
104,13:38:19 Z,03,40,106,36
104,13:38:19 Z,04,74,078,29
104,13:38:19 Z,06,51,291,25
104,13:38:19 Z,07,09,182,13
104,13:38:19 Z,09,64,231,30
104,13:38:19 Z,11,21,315,20
104,13:38:19 Z,17,06,227,13
104,13:38:19 Z,19,18,248,22
104,13:38:19 Z,26,09,072,22
104,13:38:19 Z,31,12,035,22
105,13:38:24 Z,01,05,159,13
105,13:38:24 Z,03,40,106,30
105,13:38:24 Z,04,74,078,29
105,13:38:24 Z,06,51,291,24
105,13:38:24 Z,07,09,182,
105,13:38:24 Z,09,64,231,29
105,13:38:24 Z,11,21,315,19
105,13:38:24 Z,17,06,227,11
105,13:38:24 Z,19,18,248,20
105,13:38:24 Z,26,09,072,21
105,13:38:24 Z,31,12,035,23
106,13:38:29 Z,01,05,159,11
106,13:38:29 Z,03,40,106,28
106,13:38:29 Z,04,74,078,33
106,13:38:29 Z,06,51,291,24
106,13:38:29 Z,07,09,182,
106,13:38:29 Z,09,64,231,28
106,13:38:29 Z,11,21,315,20
106,13:38:29 Z,17,06,227,08
106,13:38:29 Z,19,18,248,29
106,13:38:29 Z,26,09,072,20
106,13:38:29 Z,31,12,035,29
107,13:38:34 Z,01,05,159,
107,13:38:34 Z,03,40,106,36
107,13:38:34 Z,04,74,077,26
107,13:38:34 Z,06,51,291,25
107,13:38:34 Z,07,10,182,
107,13:38:34 Z,09,64,231,33
107,13:38:34 Z,11,21,315,20
107,13:38:34 Z,17,06,227,11
107,13:38:34 Z,19,18,248,32
107,13:38:34 Z,26,09,072,15
107,13:38:34 Z,31,12,035,18
108,13:38:39 Z,01,05,159,
108,13:38:39 Z,03,40,106,32
108,13:38:39 Z,04,74,077,27
108,13:38:39 Z,06,51,291,20
108,13:38:39 Z,07,10,182,
108,13:38:39 Z,09,64,231,26
108,13:38:39 Z,11,21,315,20
108,13:38:39 Z,17,06,227,11
108,13:38:39 Z,19,18,248,25
108,13:38:39 Z,26,09,072,21
108,13:38:39 Z,31,12,035,20
109,13:38:44 Z,01,05,159,
109,13:38:44 Z,03,40,106,37
109,13:38:44 Z,04,74,077,29
109,13:38:44 Z,06,51,291,21
109,13:38:44 Z,07,10,182,
109,13:38:44 Z,09,64,231,30
109,13:38:44 Z,11,21,315,20
109,13:38:44 Z,17,06,227,09
109,13:38:44 Z,19,18,248,22
109,13:38:44 Z,26,09,072,16
109,13:38:44 Z,31,12,035,18
110,13:38:49 Z,01,05,159,
110,13:38:49 Z,03,40,106,29
110,13:38:49 Z,04,74,077,25
110,13:38:49 Z,06,51,291,22
110,13:38:49 Z,07,10,182,
110,13:38:49 Z,09,64,231,30
110,13:38:49 Z,11,21,315,23
110,13:38:49 Z,17,06,227,10
110,13:38:49 Z,19,18,248,31
110,13:38:49 Z,26,09,072,
110,13:38:49 Z,31,12,035,18
111,13:38:54 Z,01,05,159,
111,13:38:54 Z,03,40,106,39
111,13:38:54 Z,04,74,077,33
111,13:38:54 Z,06,51,291,24
111,13:38:54 Z,07,10,182,
111,13:38:54 Z,09,64,231,28
111,13:38:54 Z,11,21,315,20
111,13:38:54 Z,17,06,227,10
111,13:38:54 Z,19,18,248,23
111,13:38:54 Z,26,10,072,17
111,13:38:54 Z,31,12,035,20
112,13:38:59 Z,01,05,159,
112,13:38:59 Z,03,40,106,38
112,13:38:59 Z,04,74,077,26
112,13:38:59 Z,06,51,291,30
112,13:38:59 Z,07,10,182,
112,13:38:59 Z,09,64,231,35
112,13:38:59 Z,11,21,315,20
112,13:38:59 Z,17,06,227,10
112,13:38:59 Z,19,18,248,27
112,13:38:59 Z,26,10,072,16
112,13:38:59 Z,31,11,034,18
113,13:39:04 Z,01,05,159,
113,13:39:04 Z,03,40,106,28
113,13:39:04 Z,04,74,077,22
113,13:39:04 Z,06,51,291,24
113,13:39:04 Z,07,10,182,17
113,13:39:04 Z,09,64,231,37
113,13:39:04 Z,11,21,315,21
113,13:39:04 Z,17,06,227,11
113,13:39:04 Z,19,18,248,24
113,13:39:04 Z,26,10,072,15
113,13:39:04 Z,31,11,034,17
114,13:39:09 Z,01,05,159,
114,13:39:09 Z,03,40,106,32
114,13:39:09 Z,04,74,077,25
114,13:39:09 Z,06,51,291,36
114,13:39:09 Z,07,10,182,17
114,13:39:09 Z,09,64,231,29
114,13:39:09 Z,11,21,315,21
114,13:39:09 Z,17,06,227,09
114,13:39:09 Z,19,18,248,24
114,13:39:09 Z,26,10,072,17
114,13:39:09 Z,31,11,034,17
115,13:39:14 Z,01,04,159,
115,13:39:14 Z,03,40,106,32
115,13:39:14 Z,04,74,077,21
115,13:39:14 Z,06,51,291,29
115,13:39:14 Z,07,10,182,18
115,13:39:14 Z,09,64,231,35
115,13:39:14 Z,11,21,315,18
115,13:39:14 Z,17,06,227,09
115,13:39:14 Z,19,18,248,25
115,13:39:14 Z,26,10,072,12
115,13:39:14 Z,31,11,034,16
116,13:39:19 Z,01,04,159,06
116,13:39:19 Z,03,40,106,32
116,13:39:19 Z,04,74,077,28
116,13:39:19 Z,06,51,291,32
116,13:39:19 Z,07,10,182,19
116,13:39:19 Z,09,64,231,32
116,13:39:19 Z,11,21,315,23
116,13:39:19 Z,17,06,227,12
116,13:39:19 Z,19,18,248,30
116,13:39:19 Z,26,10,072,16
116,13:39:19 Z,31,11,034,16
117,13:39:24 Z,01,04,159,17
117,13:39:24 Z,03,40,106,25
117,13:39:24 Z,04,74,077,21
117,13:39:24 Z,06,51,291,29
117,13:39:24 Z,07,10,182,24
117,13:39:24 Z,09,64,231,39
117,13:39:24 Z,11,22,314,21
117,13:39:24 Z,17,06,227,10
117,13:39:24 Z,19,18,248,27
117,13:39:24 Z,26,10,072,14
117,13:39:24 Z,31,11,034,17
118,13:39:29 Z,01,04,159,12
118,13:39:29 Z,03,40,106,19
118,13:39:29 Z,04,74,077,29
118,13:39:29 Z,06,51,291,27
118,13:39:29 Z,07,10,182,18
118,13:39:29 Z,09,64,231,31
118,13:39:29 Z,11,22,314,24
118,13:39:29 Z,17,06,226,09
118,13:39:29 Z,19,18,248,20
118,13:39:29 Z,26,10,072,09
118,13:39:29 Z,31,11,034,15
118,13:39:29 Z,01,04,159,12
118,13:39:29 Z,03,40,106,19
118,13:39:29 Z,04,74,077,29
118,13:39:29 Z,06,51,291,27
118,13:39:29 Z,07,10,182,18
118,13:39:29 Z,09,64,231,31
118,13:39:29 Z,11,22,314,24
118,13:39:29 Z,17,06,226,09
118,13:39:29 Z,19,18,248,20
118,13:39:29 Z,26,10,072,09
118,13:39:29 Z,31,11,034,15
119,13:39:34 Z,01,04,159,12
119,13:39:34 Z,03,40,106,25
119,13:39:34 Z,04,74,077,25
119,13:39:34 Z,06,51,291,26
119,13:39:34 Z,07,10,182,19
119,13:39:34 Z,09,64,231,28
119,13:39:34 Z,11,22,314,24
119,13:39:34 Z,17,06,226,09
119,13:39:34 Z,19,18,248,19
119,13:39:34 Z,26,10,072,
119,13:39:34 Z,31,11,034,15
120,13:39:39 Z,01,04,159,
120,13:39:39 Z,03,40,106,23
120,13:39:39 Z,04,74,077,26
120,13:39:39 Z,06,51,291,26
120,13:39:39 Z,07,10,182,20
120,13:39:39 Z,09,64,231,34
120,13:39:39 Z,11,22,314,21
120,13:39:39 Z,17,06,226,08
120,13:39:39 Z,19,18,248,17
120,13:39:39 Z,26,10,072,
120,13:39:39 Z,31,11,034,15
121,13:39:44 Z,01,04,159,08
121,13:39:44 Z,03,40,106,26
121,13:39:44 Z,04,74,077,27
121,13:39:44 Z,06,51,291,26
121,13:39:44 Z,07,10,182,22
121,13:39:44 Z,09,64,231,33
121,13:39:44 Z,11,22,314,23
121,13:39:44 Z,17,06,226,10
121,13:39:44 Z,19,18,248,17
121,13:39:44 Z,26,10,072,
121,13:39:44 Z,31,11,034,15
122,13:39:49 Z,01,04,159,11
122,13:39:49 Z,03,40,106,28
122,13:39:49 Z,04,74,077,31
122,13:39:49 Z,06,51,291,25
122,13:39:49 Z,07,10,182,23
122,13:39:49 Z,09,64,231,36
122,13:39:49 Z,11,22,314,24
122,13:39:49 Z,17,06,226,10
122,13:39:49 Z,19,18,248,14
122,13:39:49 Z,26,10,072,
122,13:39:49 Z,31,11,034,10
123,13:39:54 Z,01,04,159,11
123,13:39:54 Z,03,40,106,26
123,13:39:54 Z,04,74,077,31
123,13:39:54 Z,06,51,291,26
123,13:39:54 Z,07,10,182,27
123,13:39:54 Z,09,64,231,31
123,13:39:54 Z,11,22,314,26
123,13:39:54 Z,17,06,226,10
123,13:39:54 Z,19,18,248,15
123,13:39:54 Z,26,10,072,
123,13:39:54 Z,31,11,034,09
124,13:39:59 Z,01,04,159,14
124,13:39:59 Z,03,40,106,24
124,13:39:59 Z,04,74,077,33
124,13:39:59 Z,06,51,291,32
124,13:39:59 Z,07,10,182,24
124,13:39:59 Z,09,64,231,30
124,13:39:59 Z,11,22,314,24
124,13:39:59 Z,17,06,226,12
124,13:39:59 Z,19,18,248,27
124,13:39:59 Z,26,10,072,
124,13:39:59 Z,31,11,034,09
125,13:40:04 Z,01,04,159,
125,13:40:04 Z,03,39,107,20
125,13:40:04 Z,04,73,076,31
125,13:40:04 Z,06,51,290,36
125,13:40:04 Z,07,10,182,30
125,13:40:04 Z,09,64,231,29
125,13:40:04 Z,11,22,314,32
125,13:40:04 Z,17,06,226,11
125,13:40:04 Z,19,18,248,27
125,13:40:04 Z,26,10,072,
125,13:40:04 Z,31,11,034,10
126,13:40:09 Z,01,04,159,12
126,13:40:09 Z,03,39,107,22
126,13:40:09 Z,04,73,076,32
126,13:40:09 Z,06,51,290,33
126,13:40:09 Z,07,10,182,23
126,13:40:09 Z,09,65,231,28
126,13:40:09 Z,11,22,314,29
126,13:40:09 Z,17,06,226,11
126,13:40:09 Z,19,18,248,27
126,13:40:09 Z,26,10,072,
126,13:40:09 Z,31,11,034,12
127,13:40:14 Z,01,04,159,12
127,13:40:14 Z,03,39,107,22
127,13:40:14 Z,04,73,076,30
127,13:40:14 Z,06,51,290,35
127,13:40:14 Z,07,10,182,23
127,13:40:14 Z,09,65,231,36
127,13:40:14 Z,11,22,314,27
127,13:40:14 Z,17,06,226,19
127,13:40:14 Z,19,18,248,32
127,13:40:14 Z,26,10,072,
127,13:40:14 Z,31,11,034,13
128,13:40:19 Z,01,04,159,13
128,13:40:19 Z,03,39,107,22
128,13:40:19 Z,04,73,076,26
128,13:40:19 Z,06,51,290,35
128,13:40:19 Z,07,10,182,19
128,13:40:19 Z,09,65,231,29
128,13:40:19 Z,11,22,314,27
128,13:40:19 Z,17,06,226,21
128,13:40:19 Z,19,17,248,29
128,13:40:19 Z,20,00,294,
128,13:40:19 Z,26,10,072,
128,13:40:19 Z,31,11,034,08
129,13:40:24 Z,01,04,159,
129,13:40:24 Z,03,39,107,22
129,13:40:24 Z,04,73,076,27
129,13:40:24 Z,06,51,290,33
129,13:40:24 Z,07,10,182,18
129,13:40:24 Z,09,65,231,34
129,13:40:24 Z,11,22,314,26
129,13:40:24 Z,17,06,226,22
129,13:40:24 Z,19,17,248,33
129,13:40:24 Z,20,00,294,
129,13:40:24 Z,26,10,071,
129,13:40:24 Z,31,11,034,09
130,13:40:29 Z,01,04,159,
130,13:40:29 Z,03,39,107,19
130,13:40:29 Z,04,73,076,27
130,13:40:29 Z,06,51,290,36
130,13:40:29 Z,07,10,182,25
130,13:40:29 Z,09,65,231,36
130,13:40:29 Z,11,22,314,27
130,13:40:29 Z,17,06,226,20
130,13:40:29 Z,19,17,248,38
130,13:40:29 Z,20,00,294,
130,13:40:29 Z,26,10,071,
130,13:40:29 Z,31,11,034,09
131,13:40:34 Z,01,04,159,15
131,13:40:34 Z,03,39,107,20
131,13:40:34 Z,04,73,076,25
131,13:40:34 Z,06,51,290,30
131,13:40:34 Z,07,10,182,29
131,13:40:34 Z,09,65,231,27
131,13:40:34 Z,11,22,314,25
131,13:40:34 Z,17,06,226,23
131,13:40:34 Z,19,17,248,36
131,13:40:34 Z,20,00,294,
131,13:40:34 Z,26,10,071,
131,13:40:34 Z,31,11,034,12
132,13:40:39 Z,01,04,159,
132,13:40:39 Z,03,39,107,23
132,13:40:39 Z,04,73,076,26
132,13:40:39 Z,06,51,290,34
132,13:40:39 Z,07,10,182,25
132,13:40:39 Z,09,65,231,31
132,13:40:39 Z,11,22,314,28
132,13:40:39 Z,17,06,226,21
132,13:40:39 Z,19,17,248,35
132,13:40:39 Z,20,00,294,
132,13:40:39 Z,26,10,071,
132,13:40:39 Z,31,11,034,09
133,13:40:44 Z,01,04,159,14
133,13:40:44 Z,03,39,107,25
133,13:40:44 Z,04,73,076,26
133,13:40:44 Z,06,51,290,30
133,13:40:44 Z,07,10,182,29
133,13:40:44 Z,09,65,231,35
133,13:40:44 Z,11,22,314,29
133,13:40:44 Z,17,06,226,25
133,13:40:44 Z,19,17,248,30
133,13:40:44 Z,20,00,294,
133,13:40:44 Z,26,10,071,
133,13:40:44 Z,31,11,034,13
134,13:40:49 Z,01,04,159,09
134,13:40:49 Z,03,39,107,21
134,13:40:49 Z,04,73,076,22
134,13:40:49 Z,06,51,290,34
134,13:40:49 Z,07,11,182,23
134,13:40:49 Z,09,65,231,26
134,13:40:49 Z,11,22,314,35
134,13:40:49 Z,17,06,226,30
134,13:40:49 Z,19,17,248,23
