rid,date,time,lat,lng
1525,2022-08-30,15:35:49 Z,52.467643,13.410944666666667
1526,2022-08-30,15:35:54 Z,52.467645833333336,13.410939333333333
1527,2022-08-30,15:35:59 Z,52.467647666666664,13.410933333333332
1528,2022-08-30,15:36:04 Z,52.467651,13.410926
1529,2022-08-30,15:36:09 Z,52.467654833333334,13.410925333333333
1530,2022-08-30,15:36:09 Z,52.467654833333334,13.410925333333333
1531,2022-08-30,15:36:14 Z,52.46765166666667,13.410927166666667
1532,2022-08-30,15:36:19 Z,52.46765383333333,13.4109255
1533,2022-08-30,15:36:24 Z,52.467650666666664,13.410927666666666
1534,2022-08-30,15:36:29 Z,52.46764966666667,13.410926833333333
1535,2022-08-30,15:36:34 Z,52.46764866666667,13.410925666666667
1536,2022-08-30,15:36:39 Z,52.46764433333333,13.410927666666666
1537,2022-08-30,15:36:44 Z,52.467644,13.410924833333333
1538,2022-08-30,15:36:49 Z,52.467645,13.410922333333334
1539,2022-08-30,15:36:54 Z,52.467647666666664,13.4109225
1540,2022-08-30,15:36:59 Z,52.467649,13.410925333333333
1541,2022-08-30,15:37:04 Z,52.467646,13.410931833333333
1542,2022-08-30,15:37:09 Z,52.467646,13.410924
1543,2022-08-30,15:37:14 Z,52.4676475,13.4109215
1544,2022-08-30,15:37:19 Z,52.4676505,13.410912
1545,2022-08-30,15:37:24 Z,52.467650666666664,13.410913333333333
1546,2022-08-30,15:37:29 Z,52.467648833333335,13.410920333333333
1547,2022-08-30,15:37:34 Z,52.46765083333333,13.410926666666667
1548,2022-08-30,15:37:39 Z,52.467651333333336,13.4109305
1549,2022-08-30,15:37:44 Z,52.467651333333336,13.410933666666667
1550,2022-08-30,15:37:49 Z,52.4676475,13.410925833333334
1551,2022-08-30,15:37:54 Z,52.46764783333333,13.4109225
1552,2022-08-30,15:37:59 Z,52.467654333333336,13.410922
1553,2022-08-30,15:38:04 Z,52.46765533333333,13.410918333333333
1554,2022-08-30,15:38:09 Z,52.467656,13.410915166666667
1555,2022-08-30,15:38:14 Z,52.467653166666665,13.410915333333334
1556,2022-08-30,15:38:19 Z,52.46764916666667,13.4109155
1557,2022-08-30,15:38:24 Z,52.467645833333336,13.410916166666667
1558,2022-08-30,15:38:29 Z,52.467635,13.410929833333334
1559,2022-08-30,15:38:34 Z,52.46763883333333,13.4109225
1560,2022-08-30,15:38:39 Z,52.46764016666667,13.41092
1561,2022-08-30,15:38:44 Z,52.4676405,13.410921333333333
1562,2022-08-30,15:38:49 Z,52.46764066666667,13.410922833333334
1563,2022-08-30,15:38:54 Z,52.46761716666666,13.41096
1564,2022-08-30,15:38:59 Z,52.46757733333333,13.410977833333334
1565,2022-08-30,15:39:04 Z,52.467545,13.410981166666666
1566,2022-08-30,15:39:09 Z,52.46752033333333,13.410982166666667
1567,2022-08-30,15:39:14 Z,52.4675185,13.410930333333333
1568,2022-08-30,15:39:19 Z,52.46748783333334,13.410881333333334
1569,2022-08-30,15:39:24 Z,52.46748933333333,13.410880666666667
1570,2022-08-30,15:39:29 Z,52.4674935,13.4109125
1571,2022-08-30,15:39:34 Z,52.467514,13.410953166666667
1572,2022-08-30,15:39:39 Z,52.46752133333333,13.41098
1573,2022-08-30,15:39:44 Z,52.46751716666667,13.410988
1574,2022-08-30,15:39:49 Z,52.46750333333333,13.411014666666667
1575,2022-08-30,15:39:54 Z,52.46749783333333,13.411020166666667
1576,2022-08-30,15:39:59 Z,52.467501166666665,13.411017833333334
1577,2022-08-30,15:40:04 Z,52.467496833333335,13.411019166666666
1578,2022-08-30,15:40:09 Z,52.467497333333334,13.411016666666667
1579,2022-08-30,15:40:14 Z,52.467499,13.411023833333333
1580,2022-08-30,15:40:19 Z,52.46750266666667,13.4110185
1581,2022-08-30,15:40:24 Z,52.467501,13.411001
1582,2022-08-30,15:40:29 Z,52.46749366666667,13.4109965
1583,2022-08-30,15:40:34 Z,52.46749233333333,13.410987666666667
1584,2022-08-30,15:40:39 Z,52.4674915,13.41099
1585,2022-08-30,15:40:44 Z,52.46748616666667,13.410989166666667
1586,2022-08-30,15:40:49 Z,52.467488333333336,13.411008833333334
1587,2022-08-30,15:40:54 Z,52.46748516666667,13.411017166666667
1588,2022-08-30,15:40:59 Z,52.46748133333333,13.411019166666666
1589,2022-08-30,15:41:04 Z,52.467487166666665,13.411019333333334
1590,2022-08-30,15:41:09 Z,52.46748566666667,13.4110105
1591,2022-08-30,15:41:14 Z,52.467485333333336,13.411005166666667
1592,2022-08-30,15:41:19 Z,52.4674885,13.4109945
1593,2022-08-30,15:41:24 Z,52.467481666666664,13.410990833333333
1594,2022-08-30,15:41:29 Z,52.467487,13.410980333333333
1595,2022-08-30,15:41:34 Z,52.467488,13.410981166666666
1596,2022-08-30,15:41:39 Z,52.46748933333333,13.410994666666667
1597,2022-08-30,15:41:44 Z,52.467488,13.4109935
1598,2022-08-30,15:41:49 Z,52.46748783333334,13.410994166666667
1599,2022-08-30,15:41:54 Z,52.4674905,13.411005666666666
1600,2022-08-30,15:41:59 Z,52.46748933333333,13.411012833333332
1601,2022-08-30,15:42:04 Z,52.467485833333335,13.411024666666666
1602,2022-08-30,15:42:09 Z,52.4674755,13.411022833333334
1603,2022-08-30,15:42:14 Z,52.467471833333335,13.411018
1604,2022-08-30,15:42:19 Z,52.46747883333333,13.411011333333333
1605,2022-08-30,15:42:24 Z,52.467482333333336,13.410986333333334
1606,2022-08-30,15:42:29 Z,52.467478166666666,13.410990833333333
1607,2022-08-30,15:42:34 Z,52.467477333333335,13.410992333333333
1608,2022-08-30,15:42:39 Z,52.467474833333334,13.410993
1609,2022-08-30,15:42:44 Z,52.46747516666667,13.410993166666668
1610,2022-08-30,15:42:49 Z,52.467474333333335,13.4109935
1611,2022-08-30,15:42:54 Z,52.467474,13.410992666666667
1612,2022-08-30,15:42:59 Z,52.46747366666666,13.410987333333333
1613,2022-08-30,15:43:04 Z,52.46746683333333,13.4109865
1614,2022-08-30,15:43:09 Z,52.467496833333335,13.410966833333333
1615,2022-08-30,15:43:14 Z,52.467546666666664,13.410965333333333
1616,2022-08-30,15:43:19 Z,52.467589333333336,13.4109475
1617,2022-08-30,15:43:24 Z,52.467626333333335,13.410938833333333
1618,2022-08-30,15:43:29 Z,52.46762983333333,13.410937
1619,2022-08-30,15:43:34 Z,52.4676315,13.4109335
1620,2022-08-30,15:43:39 Z,52.467633666666664,13.4109315
1621,2022-08-30,15:43:44 Z,52.46763466666667,13.410926333333334
1622,2022-08-30,15:43:49 Z,52.467633666666664,13.410924
1623,2022-08-30,15:43:54 Z,52.46763283333333,13.410921666666667
1624,2022-08-30,15:43:59 Z,52.4676345,13.410920666666666
1625,2022-08-30,15:44:04 Z,52.467668,13.4109345
1626,2022-08-30,15:44:09 Z,52.467752833333336,13.410852333333333
1627,2022-08-30,15:44:14 Z,52.4678245,13.410738
1628,2022-08-30,15:44:19 Z,52.467939333333334,13.410741833333333
1629,2022-08-30,15:44:24 Z,52.468039166666664,13.410900833333333
1630,2022-08-30,15:44:29 Z,52.46810983333334,13.411113833333333
1631,2022-08-30,15:44:34 Z,52.468187,13.411325166666666
1632,2022-08-30,15:44:39 Z,52.468269166666666,13.41153
1633,2022-08-30,15:44:44 Z,52.46835633333333,13.411730833333333
1634,2022-08-30,15:44:49 Z,52.468444,13.411940333333334
1635,2022-08-30,15:44:54 Z,52.46852466666667,13.412126
1636,2022-08-30,15:44:59 Z,52.46860683333333,13.412326666666667
1637,2022-08-30,15:45:04 Z,52.46869916666667,13.412541166666667
1638,2022-08-30,15:45:09 Z,52.468777333333335,13.412718666666667
1639,2022-08-30,15:45:14 Z,52.4688515,13.412923166666667
1640,2022-08-30,15:45:19 Z,52.46893016666667,13.413121833333333
1641,2022-08-30,15:45:24 Z,52.469012,13.413315333333333
1642,2022-08-30,15:45:29 Z,52.4690725,13.413494166666666
1643,2022-08-30,15:45:34 Z,52.4691405,13.413646833333333
1644,2022-08-30,15:45:39 Z,52.469222,13.4138555
1645,2022-08-30,15:45:44 Z,52.46930566666666,13.414061333333333
1646,2022-08-30,15:45:49 Z,52.46937833333333,13.414270166666666
1647,2022-08-30,15:45:54 Z,52.469461,13.414488666666667
1648,2022-08-30,15:45:59 Z,52.469537333333335,13.414674666666667
1649,2022-08-30,15:46:04 Z,52.469615833333336,13.414889666666667
1650,2022-08-30,15:46:09 Z,52.46969833333333,13.415109
1651,2022-08-30,15:46:14 Z,52.469786,13.415313
1652,2022-08-30,15:46:19 Z,52.4698605,13.415513666666667
1653,2022-08-30,15:46:24 Z,52.4699205,13.415702666666666
1654,2022-08-30,15:46:29 Z,52.46998833333333,13.415874166666667
1655,2022-08-30,15:46:34 Z,52.470052833333334,13.416067333333334
1656,2022-08-30,15:46:39 Z,52.470132666666665,13.4162415
1657,2022-08-30,15:46:44 Z,52.470211666666664,13.416411666666667
1658,2022-08-30,15:46:49 Z,52.470286333333334,13.416569
1659,2022-08-30,15:46:54 Z,52.470370333333335,13.416708833333333
1660,2022-08-30,15:46:59 Z,52.4704545,13.416844833333334
1661,2022-08-30,15:47:04 Z,52.470567833333334,13.416894333333333
1662,2022-08-30,15:47:09 Z,52.4706875,13.416913666666666
1663,2022-08-30,15:47:14 Z,52.470808,13.416907
1664,2022-08-30,15:47:19 Z,52.47093916666667,13.416896
1665,2022-08-30,15:47:24 Z,52.47108716666666,13.416897666666667
1666,2022-08-30,15:47:29 Z,52.47122516666667,13.416906333333333
1667,2022-08-30,15:47:34 Z,52.471343833333336,13.4169385
1668,2022-08-30,15:47:39 Z,52.47143616666666,13.417085666666667
1669,2022-08-30,15:47:44 Z,52.47153983333333,13.417242333333334
1670,2022-08-30,15:47:49 Z,52.4716535,13.4174105
1671,2022-08-30,15:47:54 Z,52.471734833333336,13.417583
1672,2022-08-30,15:47:59 Z,52.47181716666667,13.417745833333333
1673,2022-08-30,15:48:04 Z,52.471916,13.417886666666666
1674,2022-08-30,15:48:09 Z,52.472031333333334,13.418023
1675,2022-08-30,15:48:14 Z,52.472150666666664,13.418122833333333
1676,2022-08-30,15:48:19 Z,52.4722925,13.418181666666667
1677,2022-08-30,15:48:24 Z,52.472434166666666,13.418213
1678,2022-08-30,15:48:29 Z,52.472571,13.418209666666666
1679,2022-08-30,15:48:34 Z,52.472714,13.418197166666667
1680,2022-08-30,15:48:39 Z,52.47284466666667,13.4181685
1681,2022-08-30,15:48:44 Z,52.472984,13.4181375
1682,2022-08-30,15:48:49 Z,52.47313883333333,13.418087666666667
1683,2022-08-30,15:48:54 Z,52.4733,13.418036666666668
1684,2022-08-30,15:48:59 Z,52.473446,13.417988333333334
1685,2022-08-30,15:49:04 Z,52.4735975,13.417954666666667
1686,2022-08-30,15:49:09 Z,52.473750333333335,13.4179195
1687,2022-08-30,15:49:14 Z,52.473904166666664,13.417870833333334
1688,2022-08-30,15:49:19 Z,52.47406016666667,13.417818166666667
1689,2022-08-30,15:49:24 Z,52.47421766666667,13.417787333333333
1690,2022-08-30,15:49:29 Z,52.474371,13.417758
1691,2022-08-30,15:49:34 Z,52.47452766666667,13.4177335
1692,2022-08-30,15:49:39 Z,52.474685666666666,13.417707666666667
1693,2022-08-30,15:49:44 Z,52.474847833333335,13.4176855
1694,2022-08-30,15:49:49 Z,52.475006,13.4176465
1695,2022-08-30,15:49:54 Z,52.47515583333333,13.417624833333333
1696,2022-08-30,15:49:59 Z,52.47529516666667,13.417591
1697,2022-08-30,15:50:04 Z,52.475430333333335,13.4176085
1698,2022-08-30,15:50:09 Z,52.475479,13.4177965
1699,2022-08-30,15:50:14 Z,52.4754685,13.4180345
1700,2022-08-30,15:50:19 Z,52.475434,13.4182625
1701,2022-08-30,15:50:24 Z,52.475431666666665,13.418426
1702,2022-08-30,15:50:29 Z,52.47554083333333,13.418457833333333
1703,2022-08-30,15:50:34 Z,52.475665,13.418423166666667
1704,2022-08-30,15:50:39 Z,52.47579733333333,13.4183995
1705,2022-08-30,15:50:44 Z,52.475931833333334,13.418361166666667
1706,2022-08-30,15:50:49 Z,52.476058,13.418331666666667
1707,2022-08-30,15:50:54 Z,52.476176833333334,13.418305833333333
1708,2022-08-30,15:50:59 Z,52.476278,13.418267666666667
1709,2022-08-30,15:51:04 Z,52.476380666666664,13.418247333333333
1710,2022-08-30,15:51:09 Z,52.47647883333333,13.418248833333333
1711,2022-08-30,15:51:14 Z,52.4765475,13.418311
1712,2022-08-30,15:51:19 Z,52.47661983333333,13.418390666666667
1713,2022-08-30,15:51:24 Z,52.47666,13.4185285
1714,2022-08-30,15:51:29 Z,52.47668483333333,13.418745666666666
1715,2022-08-30,15:51:34 Z,52.47670083333333,13.4189665
1716,2022-08-30,15:51:39 Z,52.476698,13.4191655
1717,2022-08-30,15:51:44 Z,52.47667283333333,13.419370833333334
1718,2022-08-30,15:51:49 Z,52.476681,13.419565
1719,2022-08-30,15:51:54 Z,52.47672566666667,13.419754666666666
1720,2022-08-30,15:51:59 Z,52.4767865,13.419903166666666
1721,2022-08-30,15:52:04 Z,52.47680883333334,13.419958666666666
1722,2022-08-30,15:52:09 Z,52.47683133333334,13.419979666666666
1723,2022-08-30,15:52:14 Z,52.47686816666667,13.4199775
1724,2022-08-30,15:52:19 Z,52.47688566666667,13.4199805
1725,2022-08-30,15:52:24 Z,52.476903,13.4199685
1726,2022-08-30,15:52:29 Z,52.476910833333335,13.419957333333333
1727,2022-08-30,15:52:34 Z,52.47691716666667,13.419954666666667
1728,2022-08-30,15:52:39 Z,52.47692266666667,13.4199465
1729,2022-08-30,15:52:44 Z,52.47693433333333,13.419965833333332
1730,2022-08-30,15:52:49 Z,52.4769435,13.419975833333334
1731,2022-08-30,15:52:54 Z,52.47694666666667,13.4199775
1732,2022-08-30,15:52:59 Z,52.476964833333334,13.419979833333333
1733,2022-08-30,15:53:04 Z,52.47699266666667,13.419997
1734,2022-08-30,15:53:09 Z,52.47699316666667,13.4200185
1735,2022-08-30,15:53:14 Z,52.47702866666667,13.4200535
1736,2022-08-30,15:53:19 Z,52.476996,13.420061333333333
1737,2022-08-30,15:53:24 Z,52.476979666666665,13.420073833333333
1738,2022-08-30,15:53:29 Z,52.47697383333333,13.420080166666667
1739,2022-08-30,15:53:34 Z,52.476987333333334,13.420085666666667
1740,2022-08-30,15:53:39 Z,52.477009,13.420089666666666
1741,2022-08-30,15:53:44 Z,52.47705,13.420090333333333
1742,2022-08-30,15:53:49 Z,52.47706866666667,13.420086
1743,2022-08-30,15:53:54 Z,52.47707783333333,13.420083
1744,2022-08-30,15:53:59 Z,52.477096833333334,13.4200815
1745,2022-08-30,15:54:04 Z,52.4771015,13.420074333333334
1746,2022-08-30,15:54:09 Z,52.4770915,13.4200665
1747,2022-08-30,15:54:14 Z,52.4770745,13.420050666666667
1748,2022-08-30,15:54:19 Z,52.47708183333334,13.420046
1749,2022-08-30,15:54:24 Z,52.4770885,13.420044666666668
1750,2022-08-30,15:54:29 Z,52.4770955,13.420047
1751,2022-08-30,15:54:34 Z,52.477090833333335,13.420047
1752,2022-08-30,15:54:39 Z,52.47707033333333,13.420047166666667
1753,2022-08-30,15:54:44 Z,52.477075166666665,13.420053333333334
1754,2022-08-30,15:54:49 Z,52.477059,13.42007
1755,2022-08-30,15:54:54 Z,52.47704183333333,13.420085666666667
1756,2022-08-30,15:54:59 Z,52.47704866666667,13.420143333333334
1757,2022-08-30,15:55:04 Z,52.477041666666665,13.4201475
1758,2022-08-30,15:55:09 Z,52.477024166666666,13.420123
1759,2022-08-30,15:55:14 Z,52.4770455,13.4200945
1760,2022-08-30,15:55:14 Z,52.4770455,13.4200945
1761,2022-08-30,15:55:19 Z,52.477070833333336,13.420079666666666
1762,2022-08-30,16:00:24 Z,52.47708016666667,13.420178166666666
1763,2022-08-30,16:00:29 Z,52.4770545,13.420198666666666
1764,2022-08-30,16:00:34 Z,52.47695233333334,13.420030166666667
1765,2022-08-30,16:00:39 Z,52.4769215,13.4200035
1766,2022-08-30,16:00:44 Z,52.4768955,13.420007833333333
1767,2022-08-30,16:00:49 Z,52.47690716666666,13.420017
1768,2022-08-30,16:00:54 Z,52.476933,13.420063833333334
1769,2022-08-30,16:00:59 Z,52.476913,13.4200505
1770,2022-08-30,16:01:04 Z,52.47689966666667,13.420062166666666
1771,2022-08-30,16:01:09 Z,52.47690466666667,13.4200695
1772,2022-08-30,16:01:14 Z,52.47688483333334,13.420075666666667
1773,2022-08-30,16:01:19 Z,52.47691533333333,13.420086666666666
1774,2022-08-30,16:01:24 Z,52.476886666666665,13.420070333333333
1775,2022-08-30,16:01:29 Z,52.47685583333333,13.420062166666666
1776,2022-08-30,16:01:34 Z,52.476829333333335,13.420042833333333
1777,2022-08-30,16:01:39 Z,52.476822,13.420043166666666
1778,2022-08-30,16:01:44 Z,52.47685966666667,13.420041
1779,2022-08-30,16:01:49 Z,52.476879,13.420017333333334
1780,2022-08-30,16:01:54 Z,52.47689416666667,13.4200155
1781,2022-08-30,16:01:59 Z,52.47690733333334,13.420020833333334
1782,2022-08-30,16:02:04 Z,52.4769165,13.4200135
1783,2022-08-30,16:02:09 Z,52.4769145,13.4199965
1784,2022-08-30,16:02:14 Z,52.476918833333336,13.420001333333333
1785,2022-08-30,16:02:19 Z,52.476924833333335,13.420012833333333
1786,2022-08-30,16:02:24 Z,52.47692766666667,13.420015333333334
1787,2022-08-30,16:02:29 Z,52.4769295,13.420014833333333
1788,2022-08-30,16:02:34 Z,52.4769305,13.4200105
1789,2022-08-30,16:02:39 Z,52.47693316666667,13.420008333333334
1790,2022-08-30,16:02:44 Z,52.47693666666667,13.420007333333333
1791,2022-08-30,16:02:49 Z,52.4769385,13.4200035
1792,2022-08-30,16:02:54 Z,52.47693916666667,13.420004333333333
1793,2022-08-30,16:02:59 Z,52.476937,13.4199955
1794,2022-08-30,16:03:04 Z,52.476941333333336,13.4199945
1795,2022-08-30,16:03:09 Z,52.476948166666666,13.419991666666666
1796,2022-08-30,16:03:14 Z,52.47695266666667,13.419997
1797,2022-08-30,16:03:19 Z,52.47695183333333,13.419998333333334
1798,2022-08-30,16:03:24 Z,52.47694466666667,13.419962166666666
1799,2022-08-30,16:03:29 Z,52.476939,13.419923666666667
1800,2022-08-30,16:03:34 Z,52.476934,13.419890333333333
1801,2022-08-30,16:03:39 Z,52.476929166666665,13.419871833333334
1802,2022-08-30,16:03:44 Z,52.4769385,13.419903333333334
1803,2022-08-30,16:03:49 Z,52.47693366666667,13.419916333333333
1804,2022-08-30,16:03:54 Z,52.47692583333333,13.419957833333333
1805,2022-08-30,16:03:59 Z,52.4769285,13.419963
1806,2022-08-30,16:04:04 Z,52.476928,13.4199835
1807,2022-08-30,16:04:09 Z,52.476925666666666,13.41997
1808,2022-08-30,16:04:14 Z,52.4769685,13.4199385
1809,2022-08-30,16:04:19 Z,52.477008166666664,13.419920833333334
1810,2022-08-30,16:04:24 Z,52.47701,13.419921
1811,2022-08-30,16:04:29 Z,52.4770175,13.419912666666667
1812,2022-08-30,16:04:34 Z,52.477054333333335,13.419902
1813,2022-08-30,16:04:39 Z,52.477098,13.419884166666666
1814,2022-08-30,16:04:44 Z,52.477104833333335,13.419902666666667
1815,2022-08-30,16:04:49 Z,52.47709433333333,13.419875166666667
1816,2022-08-30,16:04:54 Z,52.47705666666667,13.419866333333333
1817,2022-08-30,16:04:59 Z,52.477024666666665,13.419854666666666
1818,2022-08-30,16:05:04 Z,52.47700366666667,13.41981
1819,2022-08-30,16:05:09 Z,52.47697483333334,13.419831333333333
1820,2022-08-30,16:05:14 Z,52.4769305,13.4198805
1821,2022-08-30,16:05:19 Z,52.476914666666666,13.419952
1822,2022-08-30,16:05:24 Z,52.47689033333333,13.419953666666666
1823,2022-08-30,16:05:29 Z,52.47689716666667,13.419963666666666
1824,2022-08-30,16:05:34 Z,52.47688816666667,13.419962333333334
1825,2022-08-30,16:05:39 Z,52.476915,13.419957166666666
1826,2022-08-30,16:05:44 Z,52.4769215,13.419956666666666
1827,2022-08-30,16:05:49 Z,52.47692983333334,13.419937000000001
1828,2022-08-30,16:05:54 Z,52.47695016666667,13.4199465
1829,2022-08-30,16:05:59 Z,52.476999,13.4199485
1830,2022-08-30,16:06:04 Z,52.47702916666667,13.4199565
1831,2022-08-30,16:06:09 Z,52.47706016666667,13.419964166666666
1832,2022-08-30,16:06:14 Z,52.477087166666664,13.420007333333333
1833,2022-08-30,16:06:19 Z,52.47709916666667,13.4200195
1834,2022-08-30,16:06:24 Z,52.47709866666667,13.420028666666667
1835,2022-08-30,16:06:29 Z,52.4770975,13.420042
1836,2022-08-30,16:06:34 Z,52.47710416666666,13.420045833333333
1837,2022-08-30,16:06:39 Z,52.47712116666667,13.420076333333334
1838,2022-08-30,16:06:44 Z,52.47714216666667,13.420145166666666
1839,2022-08-30,16:06:49 Z,52.477143,13.420137333333333
1840,2022-08-30,16:06:54 Z,52.477146,13.420154333333333
1841,2022-08-30,16:06:59 Z,52.47714116666667,13.420162666666666
1842,2022-08-30,16:07:04 Z,52.47711816666666,13.420120833333334
1843,2022-08-30,16:07:09 Z,52.477098,13.4201405
1844,2022-08-30,16:07:14 Z,52.477107833333335,13.420113666666667
1845,2022-08-30,16:07:19 Z,52.477105,13.420114333333334
1846,2022-08-30,16:07:24 Z,52.47710133333333,13.4201345
1847,2022-08-30,16:07:29 Z,52.477078166666665,13.420118
1848,2022-08-30,16:07:34 Z,52.4770425,13.420107
1849,2022-08-30,16:07:39 Z,52.477034833333335,13.420094666666667
1850,2022-08-30,16:07:44 Z,52.47701466666667,13.42004
1851,2022-08-30,16:07:49 Z,52.476990666666666,13.420001
1852,2022-08-30,16:07:54 Z,52.47698066666667,13.419942666666667
1853,2022-08-30,16:07:59 Z,52.47699183333334,13.419991833333333
1854,2022-08-30,16:08:04 Z,52.47698583333333,13.420013833333334
1855,2022-08-30,16:08:09 Z,52.476969833333335,13.4200015
1856,2022-08-30,16:08:14 Z,52.4769975,13.4199755
1857,2022-08-30,16:08:19 Z,52.4770335,13.4199585
1858,2022-08-30,16:08:24 Z,52.477076833333335,13.419996166666667
1859,2022-08-30,16:08:29 Z,52.47709666666667,13.4199745
1860,2022-08-30,16:08:34 Z,52.477121,13.419974666666667
1861,2022-08-30,16:08:39 Z,52.47712416666667,13.419990333333333
1862,2022-08-30,16:08:44 Z,52.47714233333333,13.419996166666667
1863,2022-08-30,16:08:49 Z,52.47715183333333,13.420006833333334
1864,2022-08-30,16:08:54 Z,52.47718016666666,13.420008833333334
1865,2022-08-30,16:08:59 Z,52.477194,13.4200265
1866,2022-08-30,16:09:04 Z,52.47720366666667,13.4200395
1867,2022-08-30,16:09:09 Z,52.477202,13.420020833333334
1868,2022-08-30,16:09:14 Z,52.47716583333333,13.420006333333333
1869,2022-08-30,16:09:19 Z,52.47718283333333,13.420038
1870,2022-08-30,16:09:24 Z,52.477172833333334,13.4200885
1871,2022-08-30,16:09:29 Z,52.47717566666667,13.420127666666666
1872,2022-08-30,16:09:29 Z,52.47717566666667,13.420127666666666
1873,2022-08-30,16:09:34 Z,52.477152333333336,13.4201275
1874,2022-08-30,16:09:39 Z,52.47715516666667,13.420146
1875,2022-08-30,16:09:44 Z,52.47714333333333,13.420124666666666
1876,2022-08-30,16:09:49 Z,52.477126166666665,13.4200665
1877,2022-08-30,16:09:54 Z,52.47712416666667,13.4200685
1878,2022-08-30,16:09:59 Z,52.477113,13.4200595
1879,2022-08-30,16:10:04 Z,52.47715133333333,13.420072
1880,2022-08-30,16:10:09 Z,52.477183333333336,13.420092666666667
1881,2022-08-30,16:10:14 Z,52.4771985,13.4201165
1882,2022-08-30,16:10:19 Z,52.4771925,13.420132666666667
1883,2022-08-30,16:10:24 Z,52.477213166666665,13.420139833333334
1884,2022-08-30,16:10:29 Z,52.477228,13.4201355
1885,2022-08-30,16:10:34 Z,52.477246,13.420140833333333
1886,2022-08-30,16:10:39 Z,52.477283666666665,13.4201575
1887,2022-08-30,16:10:44 Z,52.47728983333333,13.420171166666666
1888,2022-08-30,16:10:49 Z,52.4772975,13.420170333333333
1889,2022-08-30,16:10:54 Z,52.47733016666667,13.420184
1890,2022-08-30,16:10:59 Z,52.47734616666666,13.420182666666667
1891,2022-08-30,16:11:04 Z,52.47732966666667,13.4201765
1892,2022-08-30,16:11:09 Z,52.4773115,13.420160833333334
1893,2022-08-30,16:11:14 Z,52.47729616666667,13.420145833333333
1894,2022-08-30,16:11:19 Z,52.477284,13.4201195
1895,2022-08-30,16:11:24 Z,52.477288,13.420113
1896,2022-08-30,16:11:29 Z,52.477261666666664,13.420092666666667
1897,2022-08-30,16:11:34 Z,52.477218666666666,13.420066833333333
1898,2022-08-30,16:11:39 Z,52.477162666666665,13.420059833333333
1899,2022-08-30,16:11:44 Z,52.477158,13.420049166666667
1900,2022-08-30,16:11:49 Z,52.47715016666667,13.420045833333333
1901,2022-08-30,16:11:54 Z,52.47716333333333,13.420063333333333
1902,2022-08-30,16:11:59 Z,52.477164333333334,13.420072166666667
1903,2022-08-30,16:12:04 Z,52.477154666666664,13.420079166666667
1904,2022-08-30,16:12:09 Z,52.47713016666667,13.420074
1905,2022-08-30,16:12:14 Z,52.477119333333334,13.420076333333334
1906,2022-08-30,16:12:19 Z,52.4771195,13.4200775
1907,2022-08-30,16:12:19 Z,52.4771195,13.4200775
1908,2022-08-30,16:12:24 Z,52.477098,13.420070333333333
1909,2022-08-30,16:12:29 Z,52.47707116666667,13.4200555
1910,2022-08-30,16:12:34 Z,52.4770385,13.420036666666666
1911,2022-08-30,16:12:39 Z,52.476996666666665,13.420029
1912,2022-08-30,16:12:44 Z,52.476986,13.420012
1913,2022-08-30,16:12:49 Z,52.4769665,13.420014333333333
1914,2022-08-30,16:12:54 Z,52.476968166666666,13.4200315
1915,2022-08-30,16:12:59 Z,52.476983,13.420026
1916,2022-08-30,16:13:04 Z,52.476964833333334,13.420005666666666
1917,2022-08-30,16:13:09 Z,52.476947833333334,13.420032333333333
1918,2022-08-30,16:13:14 Z,52.476958333333336,13.420048166666668
1919,2022-08-30,16:13:19 Z,52.476962666666665,13.420054833333333
1920,2022-08-30,16:13:24 Z,52.47697516666667,13.420067333333334
1921,2022-08-30,16:13:29 Z,52.477036,13.4200645
1922,2022-08-30,16:13:29 Z,52.477036,13.4200645
1923,2022-08-30,16:13:34 Z,52.477054,13.420059833333333
1924,2022-08-30,16:13:39 Z,52.477063333333334,13.420021333333333
1925,2022-08-30,16:13:44 Z,52.477070833333336,13.419983666666667
1926,2022-08-30,16:13:49 Z,52.47713,13.419966166666667
1927,2022-08-30,16:13:59 Z,52.47718616666667,13.419932833333334
1928,2022-08-30,16:14:04 Z,52.47707466666667,13.419881833333333
1929,2022-08-30,16:14:09 Z,52.47709866666667,13.419904166666667
1930,2022-08-30,16:14:14 Z,52.4771525,13.419909666666667
1931,2022-08-30,16:14:19 Z,52.477187,13.419906166666667
1932,2022-08-30,16:14:24 Z,52.477165,13.419887833333334
1933,2022-08-30,16:14:29 Z,52.477169833333335,13.419900166666666
1934,2022-08-30,16:14:39 Z,52.477143,13.419930833333334
1935,2022-08-30,16:14:44 Z,52.477119,13.419908166666666
1936,2022-08-30,16:14:49 Z,52.47710166666667,13.419897333333333
1937,2022-08-30,16:14:54 Z,52.47710033333333,13.419903333333334
1938,2022-08-30,16:14:59 Z,52.47712833333333,13.419877333333334
1939,2022-08-30,16:15:04 Z,52.4771495,13.4199225
1940,2022-08-30,16:15:09 Z,52.47716283333333,13.420074166666666
1941,2022-08-30,16:15:14 Z,52.477159,13.420174333333334
1942,2022-08-30,16:15:19 Z,52.47715683333333,13.420164833333333
1943,2022-08-30,16:15:24 Z,52.477127833333334,13.420081333333334
1944,2022-08-30,16:15:29 Z,52.4770845,13.4200685
